orcid_id	term	tf-idf
0000-0001-7448-7366	purpose plastic resistive	0.05782785952540802
0000-0001-7448-7366	purpose plastic	0.05782785952540802
0000-0001-7448-7366	profile modifies plastic	0.05782785952540802
0000-0001-7448-7366	profile modifies	0.05782785952540802
0000-0001-7448-7366	processing paradigm requires	0.05782785952540802
0000-0001-7448-7366	processing paradigm	0.05782785952540802
0000-0001-7448-7366	process exploits parameter	0.05782785952540802
0000-0001-7448-7366	process exploits	0.05782785952540802
0000-0001-7448-7366	plastic resistive memories	0.05782785952540802
0000-0001-7448-7366	plastic resistive	0.05782785952540802
0000-0001-7448-7366	plastic behaviour device	0.05782785952540802
0000-0001-7448-7366	plastic behaviour	0.05782785952540802
0000-0001-7448-7366	parameter selfadaptation allows	0.05782785952540802
0000-0001-7448-7366	parameter selfadaptation	0.05782785952540802
0000-0001-7448-7366	paradigm requires adaptive	0.05782785952540802
0000-0001-7448-7366	paradigm requires	0.05782785952540802
0000-0001-7448-7366	outperform comparative synapse	0.05782785952540802
0000-0001-7448-7366	outperform comparative	0.05782785952540802
0000-0001-7448-7366	noisy robotic dynamicreward	0.05782785952540802
0000-0001-7448-7366	noisy robotic	0.05782785952540802
0000-0001-7448-7366	neuromorphic computing brainlike	0.05782785952540802
0000-0001-7448-7366	neuromorphic computing	0.05782785952540802
0000-0001-7448-7366	neuromorphic	0.05782785952540802
0000-0001-7448-7366	neuroevolutionary used purpose	0.05782785952540802
0000-0001-7448-7366	neuroevolutionary used	0.05782785952540802
0000-0001-7448-7366	neuroevolutionary	0.05782785952540802
0000-0001-7448-7366	neural networks evolutionary	0.05782785952540802
0000-0001-7448-7366	networks variable resistive	0.05782785952540802
0000-0001-7448-7366	networks variable	0.05782785952540802
0000-0001-7448-7366	networks incorporating variable	0.05782785952540802
0000-0001-7448-7366	networks incorporating	0.05782785952540802
0000-0001-7448-7366	networks evolutionary design	0.05782785952540802
0000-0001-7448-7366	networks evolutionary	0.05782785952540802
0000-0001-7448-7366	networks evaluated noisy	0.05782785952540802
0000-0001-7448-7366	networks evaluated	0.05782785952540802
0000-0001-7448-7366	network autonomous manner	0.05782785952540802
0000-0001-7448-7366	network autonomous	0.05782785952540802
0000-0001-7448-7366	modifies plastic behaviour	0.05782785952540802
0000-0001-7448-7366	modifies plastic	0.05782785952540802
0000-0001-7448-7366	memories neuromorphic computing	0.05782785952540802
0000-0001-7448-7366	memories neuromorphic	0.05782785952540802
0000-0001-7448-7366	memories implemented synapses	0.05782785952540802
0000-0001-7448-7366	memories implemented	0.05782785952540802
0000-0001-7448-7366	memories focus research	0.05782785952540802
0000-0001-7448-7366	memories focus	0.05782785952540802
0000-0001-7448-7366	memories enable outperform	0.05782785952540802
0000-0001-7448-7366	memories enable	0.05782785952540802
0000-0001-7448-7366	memories containing standard	0.05782785952540802
0000-0002-7542-1139	ad	0.46616296850455186
0000-0002-7542-1139	alzheimers	0.2502478812322773
0000-0002-7542-1139	alzheimers disease	0.2400251335588808
0000-0002-7542-1139	aβ	0.1961172408628229
0000-0002-7542-1139	disease	0.1917195704652807
0000-0002-7542-1139	apoe	0.12519385486828963
0000-0002-7542-1139	dementia	0.106004505622316
0000-0002-7542-1139	disease ad	0.1039656405609106
0000-0002-7542-1139	load	0.09887512335491437
0000-0002-7542-1139	ace	0.09868450627301402
0000-0002-7542-1139	alzheimers disease ad	0.09514072748979377
0000-0002-7542-1139	abeta	0.09054749941615557
0000-0002-7542-1139	brain	0.09042425782640706
0000-0002-7542-1139	association	0.08745550397814904
0000-0002-7542-1139	controls	0.08640720147005423
0000-0002-7542-1139	risk	0.07663156471545089
0000-0002-7542-1139	variants	0.07271242767880452
0000-0002-7542-1139	vascular	0.07154732050424567
0000-0002-7542-1139	levels	0.07071191241957392
0000-0002-7542-1139	caa	0.06903668841986725
0000-0002-7542-1139	enzyme	0.06871061184769729
0000-0002-7542-1139	cortex	0.0643552303514971
0000-0002-7542-1139	ide	0.0639158819408157
0000-0002-7542-1139	frontal	0.06263537493600045
0000-0002-7542-1139	amyloid	0.06131522937673641
0000-0002-7542-1139	cases	0.06116583085642925
0000-0002-7542-1139	cognitive	0.060122403053424464
0000-0002-7542-1139	angiotensin	0.05957681986288557
0000-0002-7542-1139	nep	0.05924020784673212
0000-0002-7542-1139	cerebral	0.05806009220425938
0000-0002-7542-1139	cognitive impairment	0.05796316364802916
0000-0002-7542-1139	sporadic	0.05591472178302776
0000-0002-7542-1139	significantly	0.05556084825607614
0000-0002-7542-1139	insoluble	0.052215325512532926
0000-0002-7542-1139	protein	0.051948201050035565
0000-0002-7542-1139	impairment	0.05174742994380191
0000-0002-7542-1139	activity	0.05101330638693516
0000-0002-7542-1139	brains	0.050651978918284574
0000-0002-7542-1139	expression	0.04962650094346556
0000-0002-7542-1139	postmortem	0.04904575385602468
0000-0002-7542-1139	mrna	0.04812459254466872
0000-0002-7542-1139	vascular dementia	0.04750243082297794
0000-0002-7542-1139	amyloidβ	0.04721255073596408
0000-0002-7542-1139	brain tissue	0.046941616816694766
0000-0002-7542-1139	pathology	0.04661973372973465
0000-0002-7542-1139	increased	0.04512358582429821
0000-0002-7542-1139	tissue	0.04340946720800472
0000-0002-7542-1139	significant	0.04262612490725774
0000-0002-7542-1139	soluble	0.04172679717963493
0000-0002-7542-1139	ras	0.04138777982929708
0000-0002-7542-1139	genetic	0.040861702487340126
0000-0002-7542-1139	ε4	0.040716369276838235
0000-0002-7542-1139	genes	0.04053461408477721
0000-0002-7542-1139	frontal cortex	0.03907245578148752
0000-0002-7542-1139	associated	0.03806917590317347
0000-0002-7542-1139	gene	0.036683073357522474
0000-0002-7542-1139	apoe ε4	0.036550727858773044
0000-0002-7542-1139	temporal cortex	0.03622242053704128
0000-0002-7542-1139	picalm	0.03605396242667494
0000-0002-7542-1139	ece2	0.03605396242667494
0000-0002-7542-1139	temporal	0.03593821145745743
0000-0002-7542-1139	bin1	0.035528779400846255
0000-0002-7542-1139	snps	0.03532304106627132
0000-0002-7542-1139	accumulation	0.035026289858218325
0000-0002-7542-1139	control	0.03495148957287571
0000-0002-7542-1139	blood	0.03479206332691349
0000-0002-7542-1139	angiotensinconverting	0.034621294269045574
0000-0002-7542-1139	mci	0.034518344209933625
0000-0002-7542-1139	vad	0.0341079984572094
0000-0002-7542-1139	human	0.033862169490673645
0000-0002-7542-1139	patients	0.0332844253385161
0000-0002-7542-1139	cerebral amyloid angiopathy	0.03270158925151607
0000-0002-7542-1139	cerebral amyloid	0.03270158925151607
0000-0002-7542-1139	angiopathy	0.03270158925151607
0000-0002-7542-1139	amyloid angiopathy	0.03270158925151607
0000-0002-7542-1139	subjects	0.03216620198107658
0000-0002-7542-1139	age	0.031864071649692086
0000-0002-7542-1139	oligomeric	0.031754924640260015
0000-0002-7542-1139	lateonset	0.03112374218847198
0000-0002-7542-1139	factor	0.030944388023367166
0000-0002-7542-1139	genomewide	0.03086002562613829
0000-0002-7542-1139	enzymes	0.03057833739931747
0000-0002-7542-1139	plasmin	0.030365776116253695
0000-0002-7542-1139	antihypertensive	0.030242026115923654
0000-0002-7542-1139	studies	0.029983058246453892
0000-0002-7542-1139	plasminogen	0.029877103280154894
0000-0002-7542-1139	angiotensinconverting enzyme	0.029874399102185884
0000-0002-7542-1139	stage	0.029676966187223288
0000-0002-7542-1139	aceis	0.029607316167371882
0000-0002-7542-1139	previously	0.029340827471679366
0000-0002-7542-1139	control brains	0.029322911863319128
0000-0002-7542-1139	cav1	0.02925402765371973
0000-0002-7542-1139	gwas	0.02912710801694406
0000-0002-7542-1139	hypertension	0.028828897171022123
0000-0002-7542-1139	ad control	0.02872252501659739
0000-0002-7542-1139	agematched	0.028620577375605808
0000-0002-7542-1139	neprilysin	0.028407058640362533
0000-0002-7542-1139	ad risk	0.028407058640362533
0000-0002-7542-1139	seoad	0.02834139104183678
0000-0002-7542-1139	epistasis	0.027848173606684228
0000-0003-2088-8310	retinal	0.20025698029593214
0000-0003-2088-8310	uveitis	0.1726678644291346
0000-0003-2088-8310	autoimmune	0.12855823079617565
0000-0003-2088-8310	sirt1	0.1240966074783628
0000-0003-2088-8310	cells	0.11453436466887061
0000-0003-2088-8310	anxa1	0.10364247249169223
0000-0003-2088-8310	oct	0.10142480640150706
0000-0003-2088-8310	disease	0.09386255183469204
0000-0003-2088-8310	tnfα	0.08933101570966077
0000-0003-2088-8310	ocular	0.08811884399963661
0000-0003-2088-8310	inflammation	0.08805231391153612
0000-0003-2088-8310	eau	0.084157619757486
0000-0003-2088-8310	cd8 cells	0.084157619757486
0000-0003-2088-8310	cd8	0.0788859605345055
0000-0003-2088-8310	crb1rd8rd8	0.07773185436876917
0000-0003-2088-8310	cataract	0.0776280760847413
0000-0003-2088-8310	angiography	0.07235641686176078
0000-0003-2088-8310	retina	0.06853687866638403
0000-0003-2088-8310	cataract surgery	0.06761653760100471
0000-0003-2088-8310	optical coherence	0.0647365993111635
0000-0003-2088-8310	imaging	0.06463075264629237
0000-0003-2088-8310	uveoretinitis	0.06011258554106143
0000-0003-2088-8310	experimental autoimmune uveoretinitis	0.06011258554106143
0000-0003-2088-8310	autoimmune uveoretinitis	0.06011258554106143
0000-0003-2088-8310	coherence	0.05837027450868392
0000-0003-2088-8310	experimental autoimmune	0.05634711466750392
0000-0003-2088-8310	scoring	0.05613969260050814
0000-0003-2088-8310	eyes	0.05586595770991656
0000-0003-2088-8310	mice	0.05583045029632119
0000-0003-2088-8310	optical coherence tomography	0.054656102404808934
0000-0003-2088-8310	coherence tomography	0.054656102404808934
0000-0003-2088-8310	apmppe	0.051821236245846114
0000-0003-2088-8310	changes	0.05153966847432607
0000-0003-2088-8310	cell	0.05094871085540172
0000-0003-2088-8310	surgery	0.04980680189925136
0000-0003-2088-8310	octa	0.04963864299134512
0000-0003-2088-8310	icg	0.04963864299134512
0000-0003-2088-8310	lesions	0.04949963290743697
0000-0003-2088-8310	photoreceptors	0.04928320632639004
0000-0003-2088-8310	precursors	0.04834279411038193
0000-0003-2088-8310	infiltrating	0.04809006843284914
0000-0003-2088-8310	fluorescein angiography	0.04809006843284914
0000-0003-2088-8310	optical	0.04764909318902237
0000-0003-2088-8310	fundus	0.04688890068710598
0000-0003-2088-8310	pathology	0.04614459253406239
0000-0003-2088-8310	model	0.04597491358130751
0000-0003-2088-8310	fluorescein	0.04507769173400314
0000-0003-2088-8310	systemic	0.044605446368094125
0000-0003-2088-8310	using	0.04388546715104861
0000-0003-2088-8310	th17	0.04372488192384715
0000-0003-2088-8310	effector	0.043678834344135706
0000-0003-2088-8310	tissue	0.042967044557710776
0000-0003-2088-8310	autoimmune disease	0.04264468415211959
0000-0003-2088-8310	vivo	0.042531521375036706
0000-0003-2088-8310	multimodal	0.042176307365351176
0000-0003-2088-8310	macular	0.042176307365351176
0000-0003-2088-8310	photoreceptor	0.041745442488579455
0000-0003-2088-8310	severe	0.039705195685806986
0000-0003-2088-8310	tomography	0.03946866481037716
0000-0003-2088-8310	eye	0.039313975891410835
0000-0003-2088-8310	tnfα blockade	0.038865927184384585
0000-0003-2088-8310	sirt1 cleavage	0.038865927184384585
0000-0003-2088-8310	sirt1 activation	0.038865927184384585
0000-0003-2088-8310	retinal pathology	0.038865927184384585
0000-0003-2088-8310	memory cd8 cells	0.038865927184384585
0000-0003-2088-8310	memory cd8	0.038865927184384585
0000-0003-2088-8310	effector memory cd8	0.038865927184384585
0000-0003-2088-8310	effector memory	0.038865927184384585
0000-0003-2088-8310	depot injection	0.038865927184384585
0000-0003-2088-8310	crb1	0.038865927184384585
0000-0003-2088-8310	myeloid	0.03867423528830554
0000-0003-2088-8310	severity	0.037691275602519045
0000-0003-2088-8310	indocyanine green	0.03722898224350884
0000-0003-2088-8310	indocyanine	0.03722898224350884
0000-0003-2088-8310	endotoxininduced uveitis	0.03722898224350884
0000-0003-2088-8310	choroidal	0.03722898224350884
0000-0003-2088-8310	cd4	0.03641418836226602
0000-0003-2088-8310	integrate	0.03626254629785321
0000-0003-2088-8310	using optical coherence	0.036067551324636855
0000-0003-2088-8310	phase disease	0.036067551324636855
0000-0003-2088-8310	experimental	0.0358467955489782
0000-0003-2088-8310	transplantation	0.03569539724811506
0000-0003-2088-8310	analysis	0.03552336109553982
0000-0003-2088-8310	visual loss	0.03516667551532949
0000-0003-2088-8310	escs	0.03516667551532949
0000-0003-2088-8310	database study	0.03516667551532949
0000-0003-2088-8310	inflammatory	0.03500320532759539
0000-0003-2088-8310	therapy	0.03493092827073756
0000-0003-2088-8310	gene therapy	0.03443060638376111
0000-0003-2088-8310	depot	0.03443060638376111
0000-0003-2088-8310	visual	0.034278171707205346
0000-0003-2088-8310	myeloid cells	0.033808268800502354
0000-0003-2088-8310	vascular	0.03372291483659471
0000-0003-2088-8310	posterior	0.03351280399361407
0000-0003-2088-8310	cleavage	0.033336298433262246
0000-0003-2088-8310	activation	0.03329600074898301
0000-0003-2088-8310	endotoxininduced	0.03326917546488913
0000-0003-2088-8310	mouse	0.033148556442985665
0000-0003-2088-8310	phase	0.032507245540498886
0000-0003-2088-8310	noninfectious	0.03236829965558175
0000-0002-6162-4146	hypoxia	0.23829554165753825
0000-0002-6162-4146	iron	0.23353238029255943
0000-0002-6162-4146	pulmonary	0.17025792486686805
0000-0002-6162-4146	tibetans	0.1624302650676572
0000-0002-6162-4146	iron deficiency	0.10278958022993626
0000-0002-6162-4146	pasp	0.10151891566728576
0000-0002-6162-4146	intravenous iron	0.09724316856838412
0000-0002-6162-4146	hyperoxia	0.09724316856838412
0000-0002-6162-4146	hsad	0.0812151325338286
0000-0002-6162-4146	deficiency	0.07683208770595946
0000-0002-6162-4146	sustained hypoxia	0.07536758217820012
0000-0002-6162-4146	hypoxic	0.07447078118003866
0000-0002-6162-4146	hif	0.07348509143245474
0000-0002-6162-4146	alcohol dependence	0.07348509143245474
0000-0002-6162-4146	intravenous	0.07195666782859048
0000-0002-6162-4146	sea level	0.06952003182257167
0000-0002-6162-4146	interventions	0.06276906538471418
0000-0002-6162-4146	sustained	0.06223039849442354
0000-0002-6162-4146	pulmonary vascular	0.06222271284753607
0000-0002-6162-4146	sea	0.0617899907211978
0000-0002-6162-4146	po2	0.060911349400371455
0000-0002-6162-4146	living sea level	0.060911349400371455
0000-0002-6162-4146	living sea	0.060911349400371455
0000-0002-6162-4146	endtidal po2	0.060911349400371455
0000-0002-6162-4146	endtidal	0.060911349400371455
0000-0002-6162-4146	administration intravenous iron	0.060911349400371455
0000-0002-6162-4146	administration intravenous	0.060911349400371455
0000-0002-6162-4146	cc bond	0.058345901141030464
0000-0002-6162-4146	hypoxiainducible factor	0.055113818574341056
0000-0002-6162-4146	response hypoxia	0.05396023837430911
0000-0002-6162-4146	hydrolase	0.052984900212452855
0000-0002-6162-4146	concentration	0.05229197362377813
0000-0002-6162-4146	hypoxiainducible	0.05214002386692875
0000-0002-6162-4146	ssi	0.0507281558076197
0000-0002-6162-4146	level	0.05003049271744582
0000-0002-6162-4146	hpv	0.04906813147474456
0000-0002-6162-4146	dependence	0.04882462245805125
0000-0002-6162-4146	copd	0.04775436110020739
0000-0002-6162-4146	0001	0.04748538423414871
0000-0002-6162-4146	response	0.045554020868432805
0000-0002-6162-4146	surgical	0.04531379683970977
0000-0002-6162-4146	exposure	0.04525840917317061
0000-0002-6162-4146	cc	0.0451889128408664
0000-0002-6162-4146	mmhg	0.04356957786960078
0000-0002-6162-4146	days	0.04236484890856698
0000-0002-6162-4146	vascular	0.04228090561001376
0000-0002-6162-4146	43	0.042117020448682214
0000-0002-6162-4146	alcohol	0.042074630495108886
0000-0002-6162-4146	vascular response hypoxia	0.0406075662669143
0000-0002-6162-4146	rise pasp hypoxia	0.0406075662669143
0000-0002-6162-4146	rise pasp	0.0406075662669143
0000-0002-6162-4146	pulmonary vascular response	0.0406075662669143
0000-0002-6162-4146	prevalence iron deficiency	0.0406075662669143
0000-0002-6162-4146	prevalence iron	0.0406075662669143
0000-0002-6162-4146	people undergoing surgery	0.0406075662669143
0000-0002-6162-4146	people undergoing	0.0406075662669143
0000-0002-6162-4146	pasp hypoxia	0.0406075662669143
0000-0002-6162-4146	ironsugar complex	0.0406075662669143
0000-0002-6162-4146	ironsugar	0.0406075662669143
0000-0002-6162-4146	iron deficiency copd	0.0406075662669143
0000-0002-6162-4146	hydrolase hsad	0.0406075662669143
0000-0002-6162-4146	hif transcriptional	0.0406075662669143
0000-0002-6162-4146	han chinese tibetans	0.0406075662669143
0000-0002-6162-4146	ferric carboxymaltose	0.0406075662669143
0000-0002-6162-4146	epas1	0.0406075662669143
0000-0002-6162-4146	egln1	0.0406075662669143
0000-0002-6162-4146	deficiency copd	0.0406075662669143
0000-0002-6162-4146	decontamination	0.0406075662669143
0000-0002-6162-4146	clinical iron deficiency	0.0406075662669143
0000-0002-6162-4146	clinical iron	0.0406075662669143
0000-0002-6162-4146	chinese tibetans	0.0406075662669143
0000-0002-6162-4146	cc bond hydrolase	0.0406075662669143
0000-0002-6162-4146	carboxymaltose	0.0406075662669143
0000-0002-6162-4146	bond hydrolase	0.0406075662669143
0000-0002-6162-4146	vascular response	0.038897267427353645
0000-0002-6162-4146	pulmonary vasoconstriction	0.038897267427353645
0000-0002-6162-4146	isocapnic	0.038897267427353645
0000-0002-6162-4146	hypoxic pulmonary vasoconstriction	0.038897267427353645
0000-0002-6162-4146	hypoxiainducible factor hif	0.038897267427353645
0000-0002-6162-4146	hyporesponsive	0.038897267427353645
0000-0002-6162-4146	human responses	0.038897267427353645
0000-0002-6162-4146	hif pathway	0.038897267427353645
0000-0002-6162-4146	han chinese	0.038897267427353645
0000-0002-6162-4146	han	0.038897267427353645
0000-0002-6162-4146	ferric	0.038897267427353645
0000-0002-6162-4146	factor hif	0.038897267427353645
0000-0002-6162-4146	exposure sustained	0.038897267427353645
0000-0002-6162-4146	days 43	0.038897267427353645
0000-0002-6162-4146	tibetan	0.03768379108910006
0000-0002-6162-4146	significantly 0001	0.03768379108910006
0000-0002-6162-4146	iron stores	0.03768379108910006
0000-0002-6162-4146	hypoxic pulmonary	0.03768379108910006
0000-0002-6162-4146	acute	0.03731292531554917
0000-0002-6162-4146	bond	0.03711358210330208
0000-0002-6162-4146	prevalence	0.03683974156776654
0000-0002-6162-4146	responses hypoxia	0.03674254571622737
0000-0002-6162-4146	hemoglobin concentration	0.03674254571622737
0000-0002-6162-4146	detoxification	0.03674254571622737
0000-0002-6162-4146	responses	0.03604564880495997
0000-0002-6162-4146	surgical site infection	0.035973492249539406
0000-0001-6648-3007	disease	0.168255628369352
0000-0001-6648-3007	pd	0.14576271530557888
0000-0001-6648-3007	associated	0.13444317251631063
0000-0001-6648-3007	parkinsons	0.13218983858127148
0000-0001-6648-3007	risk	0.11849537674061095
0000-0001-6648-3007	parkinsons disease	0.11768119776137584
0000-0001-6648-3007	study	0.11203411075619596
0000-0001-6648-3007	physical	0.10717619367304244
0000-0001-6648-3007	ci	0.10697330104357372
0000-0001-6648-3007	95	0.10678230165432194
0000-0001-6648-3007	cognitive	0.1055628272105622
0000-0001-6648-3007	95 ci	0.10300802038988806
0000-0001-6648-3007	studies	0.09508188903514458
0000-0001-6648-3007	association	0.09478041649396694
0000-0001-6648-3007	age	0.09002363261589864
0000-0001-6648-3007	capability	0.08874253657692575
0000-0001-6648-3007	physical capability	0.0872019441774534
0000-0001-6648-3007	associations	0.08464510055088317
0000-0001-6648-3007	dementia	0.08217661619034167
0000-0001-6648-3007	bmi	0.07806656197748374
0000-0001-6648-3007	factors	0.07365551335747708
0000-0001-6648-3007	men	0.07139738263927747
0000-0001-6648-3007	caerphilly	0.07013282601801207
0000-0001-6648-3007	body	0.06891154736012262
0000-0001-6648-3007	life	0.06774095049964023
0000-0001-6648-3007	patients	0.06473525239924895
0000-0001-6648-3007	cohort	0.06368647919643516
0000-0001-6648-3007	loci	0.0636329232306518
0000-0001-6648-3007	measures	0.06235547561901584
0000-0001-6648-3007	years	0.06226233806793583
0000-0001-6648-3007	mass	0.06119598895482162
0000-0001-6648-3007	data	0.060183327075081616
0000-0001-6648-3007	childhood	0.05898096987995706
0000-0001-6648-3007	genetic	0.058085078900526096
0000-0001-6648-3007	clinical	0.0570923932996034
0000-0001-6648-3007	diabetes	0.05632105523635365
0000-0001-6648-3007	metaanalysis	0.05545156199649039
0000-0001-6648-3007	crp	0.05536802054053584
0000-0001-6648-3007	health	0.05484438126512842
0000-0001-6648-3007	multiple sclerosis	0.05413443925040781
0000-0001-6648-3007	early	0.053756450679562334
0000-0001-6648-3007	indian	0.05367900709839834
0000-0001-6648-3007	growth	0.053048530471092
0000-0001-6648-3007	sclerosis	0.05286826142556179
0000-0001-6648-3007	disease pd	0.05230314870749197
0000-0001-6648-3007	fasting	0.05081387671424636
0000-0001-6648-3007	prospective	0.0503078202587716
0000-0001-6648-3007	snps	0.04851196851002751
0000-0001-6648-3007	multiple	0.04845475151252943
0000-0001-6648-3007	mortality	0.048191460969245606
0000-0001-6648-3007	variation	0.04793027085880362
0000-0001-6648-3007	onset	0.04781611467766268
0000-0001-6648-3007	variants	0.04780027521418004
0000-0001-6648-3007	replacement	0.04774007750415272
0000-0001-6648-3007	effect	0.04689390433630694
0000-0001-6648-3007	using	0.04684002930693707
0000-0001-6648-3007	weight	0.04648362296427193
0000-0001-6648-3007	parkinsons disease pd	0.04634615609075869
0000-0001-6648-3007	hip	0.045894973486062765
0000-0001-6648-3007	socioeconomic	0.045784530892762396
0000-0001-6648-3007	levels	0.04556342297167418
0000-0001-6648-3007	impairment	0.04496195747731486
0000-0001-6648-3007	older	0.04472208132306697
0000-0001-6648-3007	glucose	0.04471509776793495
0000-0001-6648-3007	cortisol	0.04408449760761969
0000-0001-6648-3007	fasting glucose	0.043817846649870804
0000-0001-6648-3007	caerphilly prospective	0.0436009720887267
0000-0001-6648-3007	birth	0.04319993964486563
0000-0001-6648-3007	common	0.04306768835524665
0000-0001-6648-3007	individuals	0.042906306113699194
0000-0001-6648-3007	causal	0.04240901783443081
0000-0001-6648-3007	function	0.04212161903584304
0000-0001-6648-3007	cognitive impairment	0.04198969672522409
0000-0001-6648-3007	caerphilly prospective study	0.04193929439345549
0000-0001-6648-3007	index	0.041810606159179475
0000-0001-6648-3007	evidence	0.0417773894067681
0000-0001-6648-3007	performance	0.041253663654858067
0000-0001-6648-3007	fat	0.040958255615965826
0000-0001-6648-3007	midlife	0.04080216478286331
0000-0001-6648-3007	knee	0.04002955048134964
0000-0001-6648-3007	blood	0.03993271353668392
0000-0001-6648-3007	life course	0.039856922446923466
0000-0001-6648-3007	body mass	0.03923019441270395
0000-0001-6648-3007	cardiovascular	0.03918952570383737
0000-0001-6648-3007	adults	0.03910464252466564
0000-0001-6648-3007	course	0.03876524861069253
0000-0001-6648-3007	increased	0.03855391188416033
0000-0001-6648-3007	kidney	0.03831349159737064
0000-0001-6648-3007	ageing	0.03829933242140817
0000-0001-6648-3007	genotype	0.0380896296717848
0000-0001-6648-3007	longitudinal	0.037963349422605826
0000-0001-6648-3007	cohorts	0.037851238935966314
0000-0001-6648-3007	physical performance	0.037655384985718514
0000-0001-6648-3007	examined	0.03753085551657877
0000-0001-6648-3007	vascular	0.03743302096745812
0000-0001-6648-3007	population	0.03737504646449064
0000-0001-6648-3007	coronary	0.03732416744815386
0000-0001-6648-3007	type	0.03730486738666279
0000-0001-6648-3007	cognition	0.037077637650844444
0000-0001-6648-3007	analysis	0.036771482857004816
0000-0003-2071-3094	ice	0.31155205050851975
0000-0003-2071-3094	cryoconite	0.18745632355377084
0000-0003-2071-3094	microbial	0.18415283721094175
0000-0003-2071-3094	glacier	0.15960751211286342
0000-0003-2071-3094	subglacial	0.1531830242654764
0000-0003-2071-3094	holes	0.11934191066941482
0000-0003-2071-3094	lake	0.11535507076219596
0000-0003-2071-3094	communities	0.10310829217299206
0000-0003-2071-3094	antarctic	0.1011695570242707
0000-0003-2071-3094	iron	0.09811989443248062
0000-0003-2071-3094	organic	0.09776821738452933
0000-0003-2071-3094	greenland	0.09273876060558148
0000-0003-2071-3094	carbon	0.09062689913901
0000-0003-2071-3094	surface	0.08710019783375621
0000-0003-2071-3094	cryoconite holes	0.08435534559919688
0000-0003-2071-3094	ice sheet	0.08430796418689225
0000-0003-2071-3094	sheet	0.08264927576017173
0000-0003-2071-3094	drilling	0.08258971478341832
0000-0003-2071-3094	aeolian	0.07690338050813064
0000-0003-2071-3094	dissolved	0.07438434818415456
0000-0003-2071-3094	nitrogen	0.07219188495746857
0000-0003-2071-3094	glaciers	0.07208612906610654
0000-0003-2071-3094	subglacial lake	0.06729045794461432
0000-0003-2071-3094	gris	0.06729045794461432
0000-0003-2071-3094	algal	0.06423644483154757
0000-0003-2071-3094	debris	0.06307536293284322
0000-0003-2071-3094	greenland ice sheet	0.06206958804389132
0000-0003-2071-3094	greenland ice	0.06206958804389132
0000-0003-2071-3094	organic carbon	0.05967095533470741
0000-0003-2071-3094	primary production	0.05953484119908906
0000-0003-2071-3094	melt	0.05733483023003005
0000-0003-2071-3094	antarctica	0.05505980985561221
0000-0003-2071-3094	season	0.0544500854339844
0000-0003-2071-3094	sheets	0.05320250403762113
0000-0003-2071-3094	hotwater	0.051793805603812366
0000-0003-2071-3094	forefields	0.051793805603812366
0000-0003-2071-3094	field	0.051764009295409814
0000-0003-2071-3094	ice algal	0.049612367665907556
0000-0003-2071-3094	bioavailable	0.048064612817581655
0000-0003-2071-3094	ablation season	0.048064612817581655
0000-0003-2071-3094	light	0.04694706168931619
0000-0003-2071-3094	environments	0.046675503286600216
0000-0003-2071-3094	microbial communities	0.045883174879676844
0000-0003-2071-3094	ionic	0.045846196064210795
0000-0003-2071-3094	ablation	0.04488798084884093
0000-0003-2071-3094	production	0.04470506476244167
0000-0003-2071-3094	arctic	0.04433542003135095
0000-0003-2071-3094	community	0.044279772227611404
0000-0003-2071-3094	ocean	0.0438610423946826
0000-0003-2071-3094	access	0.04380667841885691
0000-0003-2071-3094	organic matter	0.043701736941772026
0000-0003-2071-3094	fluxes	0.04313488810221199
0000-0003-2071-3094	glacial	0.042622110953362435
0000-0003-2071-3094	ecosystems	0.04234489321275605
0000-0003-2071-3094	glacier surface	0.041435044483049896
0000-0003-2071-3094	dissolved organic	0.041435044483049896
0000-0003-2071-3094	bloom	0.041435044483049896
0000-0003-2071-3094	melting	0.039972544155541315
0000-0003-2071-3094	snow	0.03968989413272604
0000-0003-2071-3094	lake ellsworth	0.03968989413272604
0000-0003-2071-3094	icebergs	0.03968989413272604
0000-0003-2071-3094	ellsworth	0.03968989413272604
0000-0003-2071-3094	water	0.039600108676422364
0000-0003-2071-3094	nanoparticulate	0.03845169025406532
0000-0003-2071-3094	arctic glacier	0.03845169025406532
0000-0003-2071-3094	southern ocean	0.03749126471075417
0000-0003-2071-3094	laboratory	0.0373646574283704
0000-0003-2071-3094	ice sheets	0.036706539903741474
0000-0003-2071-3094	net	0.0363949131647162
0000-0003-2071-3094	southern	0.03554365410256542
0000-0003-2071-3094	clean	0.03546833602508076
0000-0003-2071-3094	tg	0.03496138955341763
0000-0003-2071-3094	oceans	0.03450791048176959
0000-0003-2071-3094	dust	0.03450791048176959
0000-0003-2071-3094	microbes	0.03248498179609618
0000-0003-2071-3094	matter	0.0322945326627068
0000-0003-2071-3094	rates	0.032164860548926706
0000-0003-2071-3094	deep	0.03208352177690346
0000-0003-2071-3094	reservoir	0.03197803532443305
0000-0003-2071-3094	inorganic	0.03197803532443305
0000-0003-2071-3094	whillans	0.031076283362287422
0000-0003-2071-3094	stable communities	0.031076283362287422
0000-0003-2071-3094	polythermal	0.031076283362287422
0000-0003-2071-3094	microbial primary production	0.031076283362287422
0000-0003-2071-3094	microbial primary	0.031076283362287422
0000-0003-2071-3094	microbial growth	0.031076283362287422
